"ID","Timestamp","Age","Country","EatMeat","OriginiInfluenceMarket","OriginiInfluenceRestaurant","BuyingFromWeb","WebSite","SpendForNoAntibiotics","QRcode","Satisfaction","WhySatisfation","MeatConsumptionReduction","Microbiome","Shop1","Shop2","Shop3","Shop4","Shop5","Advisor1","Advisor2","Advisor3","Advisor4","Advisor5","Advisor6","1","2","MeatPropensity","Awareness","EarlyAdoption"
781,"19/04/2021 21:48:35","30-49","Italy","Less than three times a week","Fairly","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Local market","Supermarket","","","","Nutritionist","Magazines","","","","",1,0,-0.251887662500709,-0.170455643176019,-0.000252352022252163
782,"19/04/2021 21:50:47","18-29","Italy","At least three times a week","Very","A little","No","","Equal","I have never scanned it","Yes","","Yes, in the near future","I have never heard of the microbiome","Local market","Supermarket","","","","Nutritionist","","","","","",1,0,-0.0920788042114367,0.188141545555649,0.00732901144967348
783,"19/04/2021 21:50:52","18-29","Italy","At least three times a week","A little","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, in the near future","I have never heard of the microbiome","Butcher's","","","","","Internet forums","Magazines","","","","",1,0,0.128422814936898,-0.634586093892276,-0.172261651507134
784,"19/04/2021 21:55:41","18-29","Italy","Less than three times a week","Fairly","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Butcher's","Local market","Supermarket","","","Internet forums","TV","","","","",1,0,0.121111514489376,-0.153850047501033,-0.0638199142608128
785,"19/04/2021 21:59:42","30-49","Italy","Less than three times a week","Very","Fairly","Yes","","Between 10 and 30% more","Prezzo ","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Nutritionist","TV","","","","",0,1,-0.419516114006592,0.672839204734803,-0.0419659813412372
786,"19/04/2021 22:00:59","18-29","Italy","Less than three times a week","Very","Fairly","Yes","","> 30% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Butcher's","Local market","Supermarket","","","Internet forums","","","","","",1,0,0.0107188892935435,0.803599027667968,-0.119741298858184
787,"19/04/2021 22:02:31","18-29","Italy","At least three times a week","Not at all","Not at all","Yes","","Equal","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","","","","","TV","","","","","",1,0,0.796123786250431,-1.56354727058594,-0.0602485773824025
788,"19/04/2021 22:02:49","18-29","Italy","Less than three times a week","Very","Fairly","No","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Magazines","","","","","",1,0,-0.366731458440679,0.65898755593443,-0.359371865580196
789,"19/04/2021 22:06:47","18-29","Italy","At least three times a week","Very","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Supermarket","","","","TV","Supermarket/shop website","","","","",1,0,0.524391017595712,0.323501484650159,-0.0585572500784228
790,"19/04/2021 22:23:48","50-69","Italy","Less than three times a week","A little","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Supermarket/shop website","","","","","",1,0,-0.144626502466092,-0.738762646334407,0.0968512805741016
791,"19/04/2021 22:25:37","18-29","Italy","At least three times a week","Very","Fairly","No","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","","","","","Nutritionist","","","","","",1,0,0.38696796918594,0.561617468039688,-0.306765947057456
792,"19/04/2021 22:38:19","18-29","Italy","At least three times a week","Very","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Personal trainer","","","","","",1,0,0.298566770158663,0.580744619267802,0.120837621658543
793,"19/04/2021 22:42:42","18-29","Italy","Less than three times a week","Fairly","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","No","Spesso non conosco la loro provenienza","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Nutritionist","Internet forums","Supermarket/shop website","","","",0,1,-0.553470000695303,-0.0473282602116943,0.185640874703389
794,"19/04/2021 22:58:54","50-69","Italy","At least three times a week","A little","A little","No","","Equal","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Local market","Supermarket","","","","Supermarket/shop website","","","","","",1,0,0.256386066913286,-0.9309041448492,0.153584977493847
795,"19/04/2021 23:06:16","30-49","Italy","At least three times a week","Fairly","Fairly","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Local market","Supermarket","","","Nutritionist","Internet forums","Magazines","","","",1,0,0.612337337403828,-0.0337020915021719,-0.0812847657306895
796,"19/04/2021 23:14:14","30-49","Italy","At least three times a week","A little","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Internet forums","","","","","",1,0,0.576970840834617,-0.791947581196041,0.247511412504738
797,"19/04/2021 23:17:49","50-69","Italy","Less than three times a week","Fairly","A little","No","","> 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","","","","","Nutritionist","","","","","",0,1,-0.517000007659706,0.00113357495792614,-0.40105838648608
798,"19/04/2021 23:25:44","50-69","Italy","Less than three times a week","A little","A little","No","","Equal","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Nutritionist","","","","","",0,1,-0.452632507853604,-0.689228306024335,-0.356170461559348
799,"20/04/2021 00:52:41","> 70","Italy","Less than three times a week","Fairly","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Butcher's","Supermarket","","","","Internet forums","","","","","",1,0,-0.170908135252976,0.0258098634849685,-0.200027574491822
800,"20/04/2021 04:53:29","30-49","Italy","At least three times a week","Very","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Internet forums","TV","","","","",1,0,0.461066115273372,0.729143687733537,-0.20725990855689
801,"20/04/2021 07:05:04","50-69","Italy","Less than three times a week","Fairly","Fairly","No","","Equal","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","","","","","Internet forums","TV","","","","",0,1,-0.285153576640587,-0.057258291302877,-0.300920569034845
802,"20/04/2021 07:10:02","50-69","Italy","Less than three times a week","Very","Fairly","No","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","Yes","Butcher's","Supermarket","","","","Nutritionist","","","","","",0,1,-0.427032812391815,0.681369087941037,-0.2995125879399
803,"20/04/2021 07:11:26","50-69","Italy","Less than three times a week","Fairly","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Supermarket","","","","TV","Magazines","","","","",1,0,0.0611453346373635,-0.172127653530246,-0.185279216891755
804,"20/04/2021 07:54:28","18-29","Italy","Never","Very","Fairly","Yes","","Between 10 and 30% more","Tutte le info ","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Internet forums","Magazines","Medici","","","",0,1,-1.17400375363964,0.686962581608339,-0.0306691198871199
805,"20/04/2021 08:19:55","30-49","Italy","Less than three times a week","Very","Very","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Nutritionist","Internet forums","Personal trainer","Magazines","","",0,1,-0.592780732117803,1.16050701823618,-0.44744294920886
806,"20/04/2021 08:25:27","50-69","Italy","Less than three times a week","Fairly","A little","Yes","","Between 10 and 30% more","I have never scanned it","No","L etichette  sono sempre poco leggibili","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Nutritionist","","","","","",0,1,-0.660868683469688,-0.118810844836019,0.0141040806659685
807,"20/04/2021 08:34:41","30-49","Italy","Less than three times a week","Very","Fairly","No","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","","","","","Nutritionist","Personal trainer","","","","",1,0,-0.288289554889215,0.61729568274867,-0.394759171397707
808,"20/04/2021 08:41:09","18-29","Italy","At least three times a week","Fairly","A little","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Butcher's","Supermarket","","","","Poco informato","","","","","",1,0,0.580938366774239,-0.243010966597596,-0.0220614811594463
809,"20/04/2021 08:42:40","18-29","Italy","Every day","Not at all","Not at all","No","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Studio universitario","","","","","",1,0,1.27950150134252,-1.61693985781682,0.33211391444672
810,"20/04/2021 09:20:50","18-29","Italy","At least three times a week","A little","Not at all","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Internet forums","","","","","",1,0,0.639615933278667,-1.0921545902133,0.318032788018252
811,"20/04/2021 09:37:53","30-49","Italy","Less than three times a week","Very","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","Yes","Butcher's","Local market","Supermarket","","","Nutritionist","Internet forums","TV","Supermarket/shop website","","",0,1,-0.178198476479284,0.706952093280343,-0.194778714582567
812,"20/04/2021 09:52:23","18-29","Italy","At least three times a week","Not at all","Not at all","No","","Between 10 and 30% more","I have never scanned it","No","È bassa.","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","TV","","","","","",1,0,0.318746359589708,-1.64167480230877,0.299177670540295
813,"20/04/2021 10:12:46","50-69","Italy","At least three times a week","Fairly","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","No","Yes","Butcher's","Supermarket","","","","TV","Magazines","","","","",1,0,0.678646571514767,0.0668480405624043,-0.126719115365572
814,"20/04/2021 10:22:44","30-49","Italy","Less than three times a week","Fairly","A little","No","","Between 10 and 30% more","I have never scanned it","No","Perché spesso è evidente la non grande qualità ","Yes, in the near future","I have never heard of the microbiome","Supermarket","","","","","Internet forums","TV","Magazines","","","",1,0,-0.67523225146372,-0.24912342169854,0.0561815159506005
815,"20/04/2021 10:46:37","> 70","Italy","Less than three times a week","Fairly","Fairly","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","TV","Supermarket/shop website","","","","",1,0,-0.0554754074227899,-0.0320860607572166,0.0779077574064007
816,"20/04/2021 10:49:40","50-69","Italy","Less than three times a week","A little","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Supermarket/shop website","","","","","",0,1,-0.408076839375684,-0.723895152025428,0.069067963459868
817,"20/04/2021 11:07:21","30-49","Italy","Less than three times a week","Very","Very","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Nutritionist","Internet forums","Personal trainer","Magazines","","",0,1,-0.592780732117803,1.16050701823618,-0.44744294920886
818,"20/04/2021 11:59:08","18-29","Italy","Less than three times a week","Fairly","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Nutritionist","Internet forums","","","","",0,1,-0.439615738276466,0.0464527981653458,0.0582414007166074
819,"20/04/2021 12:02:50","> 70","Italy","At least three times a week","Fairly","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have heard about the microbiome, but I have never bought these products.","Butcher's","Local market","Supermarket","","","Nutritionist","TV","Magazines","","","",1,0,0.483707365785528,-0.123097428100445,-0.20940819978255
820,"20/04/2021 12:36:11","50-69","Italy","At least three times a week","Very","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","Yes","Butcher's","Supermarket","","","","Internet forums","Conoscenti ","","","","",1,0,0.437376396145409,0.441091704574926,-0.12121771079214
821,"20/04/2021 13:06:42","30-49","Italy","Less than three times a week","Fairly","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","Yes","Butcher's","Supermarket","","","","Internet forums","TV","","","","",0,1,-0.115220403499784,0.0951444352308757,-0.158433151545877
822,"20/04/2021 13:18:29","30-49","Italy","Less than three times a week","Very","Very","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Internet forums","Magazines","","","","",0,1,-0.54379676973413,1.12008779521797,-0.394959323865172
823,"20/04/2021 13:31:03","50-69","Italy","Never","Fairly","Fairly","No","","Equal","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Non mangio prodotti di origine animale","","","","","Internet forums","Magazines","Internet","medico","","",1,0,-1.33684928700412,-0.00671723952983199,-0.249600243854709
824,"20/04/2021 14:25:36","30-49","Italy","Every day","Fairly","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Supermarket","","","","","Supermarket/shop website","","","","","",1,0,1.00288682531762,-0.159113715002192,0.219736630647443
825,"20/04/2021 14:44:51","50-69","Italy","At least three times a week","Fairly","Very","No","","Between 1% and 10% more","Provenienza","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","TV","Magazines","Supermarket/shop website","","","",1,0,0.717676720410078,0.152451929065432,-0.0878279120318967
826,"20/04/2021 15:06:01","50-69","Italy","At least three times a week","Very","Very","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Nutritionist","","","","","",1,0,0.182208097974229,1.10837479857079,-0.41840085797593
827,"20/04/2021 15:24:57","18-29","Italy","At least three times a week","Fairly","Fairly","No","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Supermarket","","","","","Magazines","","","","","",1,0,0.287403291453229,-0.158756673386239,0.0919550452075778
828,"20/04/2021 16:20:24","30-49","Italy","At least three times a week","Very","Not at all","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","Yes","Butcher's","","","","","Nutritionist","Internet forums","TV","","","",1,0,0.323383568706945,0.35128261279002,-0.242002158061789
829,"20/04/2021 17:01:48","30-49","Italy","At least three times a week","Very","Fairly","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","","","","","Produttori ","","","","","",1,0,0.437269656927369,0.605167500636649,-0.23512851781885
830,"20/04/2021 17:06:00","18-29","Italy","Less than three times a week","Fairly","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","Yes","Butcher's","","","","","Nutritionist","Personal trainer","","","","",0,1,-0.485786714652522,0.179323131231127,-0.364298850741396
831,"20/04/2021 17:06:08","18-29","Italy","Less than three times a week","Very","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","Local market","","","","Supermarket/shop website","internet","","","","",0,1,-0.439002373084445,0.718509486500104,-0.308699391344589
832,"20/04/2021 17:07:05","18-29","Italy","Every day","Very","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Supermarket","","","","Nutritionist","TV","","","","",1,0,1.368410005823,0.558073230924266,-0.0088213809114309
833,"20/04/2021 17:08:21","18-29","Italy","Less than three times a week","Fairly","Fairly","Yes","","> 30% more","Calorie, Provenienza ","Yes","","Yes, I already have","Yes","Butcher's","Local market","Supermarket","","","Nutritionist","Internet forums","Personal trainer","Magazines","","",0,1,-0.265207223797996,0.249232015170365,-0.183865811376923
834,"20/04/2021 17:11:47","18-29","Italy","Less than three times a week","Fairly","A little","Yes","","> 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Internet forums","","","","","",0,1,-0.378325808093275,-0.142328118292717,0.140624633150094
835,"20/04/2021 17:12:06","30-49","Italy","Less than three times a week","Fairly","A little","Yes","","Equal","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Butcher's","","","","","Nutritionist","Internet forums","","","","",1,0,-0.253472850459686,-0.190090529790739,-0.273036306007076
836,"20/04/2021 17:12:08","30-49","Italy","At least three times a week","Fairly","Very","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, in the near future","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","Internet forums","","","","","",1,0,0.20862032158104,0.291955072003436,-0.0910709844840399
837,"20/04/2021 17:14:27","30-49","Italy","At least three times a week","A little","Fairly","Yes","","Equal","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Supermarket","","","","Internet forums","Supermarket/shop website","","","","",1,0,0.828807115307384,-0.673919161381958,0.0669099386266191
838,"20/04/2021 17:14:46","30-49","Italy","At least three times a week","Fairly","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Butcher's","Local market","Supermarket","","","Nutritionist","","","","","",1,0,0.461495553041627,0.0437623578336582,-0.109709394994614
839,"20/04/2021 17:15:59","30-49","Italy","At least three times a week","Fairly","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Nutritionist","Internet forums","Magazines","","","",1,0,0.429052544525255,-0.229455458832966,0.116873418148684
840,"20/04/2021 17:17:12","18-29","Italy","Less than three times a week","Very","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","No","Non ho abbastanza informazioni sulla vita degli animali da un punto di vista etico ","Yes, I already have","I have never heard of the microbiome","Butcher's","Supermarket","","","","Magazines","Libri","","","","",0,1,-0.434431143233821,0.678899793749445,-0.175386704640994
841,"20/04/2021 17:21:15","18-29","Italy","Less than three times a week","Very","Very","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","Yes","Butcher's","","","","","Internet forums","","","","","",0,1,-0.439697033828001,1.12203092802823,-0.300144620314414
842,"20/04/2021 17:34:18","18-29","Italy","Less than three times a week","Very","Fairly","Yes and I already do","Cortilia","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Mercato online","","","","Nutritionist","Internet forums","","","","",0,1,-0.386705302287709,0.746305803308566,-0.265478851838805
843,"20/04/2021 17:36:54","30-49","Italy","At least three times a week","Not at all","Fairly","No","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Nutritionist","","","","","",1,0,0.460406343260064,-1.14126301750546,0.122410811494418
844,"20/04/2021 17:38:44","18-29","Italy","Less than three times a week","A little","Not at all","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","Nutritionist","","","","","",0,1,-0.159388366272871,-0.859994977718278,-0.128366812614784
845,"20/04/2021 17:43:52","30-49","Italy","Every day","Fairly","Fairly","Yes","","Equal","I have never scanned it","Yes","","No","I have never heard of the microbiome","Local market","","","","","Mi informo molto","","","","","",1,0,0.922716640463769,-0.158306653185545,0.0702447639769693
846,"20/04/2021 17:49:47","18-29","Italy","At least three times a week","Very","A little","Yes","","Between 10 and 30% more","I have never scanned it","No","","No","I have heard about the microbiome, but I have never bought these products.","Butcher's","Local market","Supermarket","","","Nutritionist","Internet forums","TV","","","",1,0,0.60952014207372,0.420071825266069,-0.0101823811541102
847,"20/04/2021 18:27:19","18-29","Italy","At least three times a week","Very","A little","Yes","","Between 10 and 30% more","I have never scanned it","No","","No","I have heard about the microbiome, but I have never bought these products.","Butcher's","Local market","Supermarket","","","Nutritionist","Internet forums","TV","","","",1,0,0.60952014207372,0.420071825266069,-0.0101823811541102
848,"20/04/2021 18:28:39","30-49","Italy","At least three times a week","Fairly","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Supermarket","","","","Nutritionist","Internet forums","TV","","","",1,0,0.530008203560715,-0.162341861421504,-0.0639674258053674
849,"20/04/2021 18:35:34","30-49","Italy","At least three times a week","Fairly","A little","Yes","","Equal","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Supermarket","","","","TV","","","","","",1,0,0.825199737633052,-0.313920086826243,-0.00873846462864759
850,"20/04/2021 19:09:49","50-69","Italy","At least three times a week","Fairly","Very","No","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","","","","","Nutritionist","Internet forums","","","","",1,0,0.401428457755173,0.254925698019732,-0.299070377489813
851,"20/04/2021 19:11:58","30-49","Italy","At least three times a week","Fairly","A little","Yes","","Equal","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Supermarket","","","","TV","","","","","",1,0,0.825199737633052,-0.313920086826243,-0.00873846462864759
852,"20/04/2021 19:13:44","18-29","Italy","Every day","Very","Very","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Supermarket","","","","Nutritionist","","","","","",1,0,1.21077011524488,0.866814354656929,-0.0446261629507196
853,"20/04/2021 19:15:43","< 18","Italy","Every day","Fairly","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Supermarket","","","","Nutritionist","TV","Magazines","","","",1,0,1.46143324465179,-0.0439806088403426,0.0668184163412665
854,"20/04/2021 20:02:42","30-49","Italy","At least three times a week","Fairly","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","No","Yes","Butcher's","Supermarket","","","","Personal trainer","","","","","",1,0,0.614065305985623,-0.135392055646542,-0.0821502188547115
855,"20/04/2021 20:14:34","50-69","Italy","At least three times a week","Very","Not at all","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Butcher's","Supermarket","","","","Magazines","Supermarket/shop website","","","","",1,0,0.49581481528432,0.197373324130892,-0.0783736441588677
856,"20/04/2021 20:19:28","18-29","Italy","Less than three times a week","Very","Very","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","Yes","Butcher's","","","","","Internet forums","","","","","",0,1,-0.439697033828001,1.12203092802823,-0.300144620314414
857,"20/04/2021 20:27:52","18-29","Italy","Less than three times a week","Fairly","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","Yes","Butcher's","","","","","Nutritionist","Personal trainer","","","","",0,1,-0.485786714652522,0.179323131231127,-0.364298850741396
858,"20/04/2021 20:59:56","50-69","Italy","At least three times a week","Fairly","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","No","Sono tutti trattati chimicamente","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","TV","","","","","",1,0,0.166725090816385,-0.0498939696675974,0.153026835948085
859,"20/04/2021 21:07:58","50-69","Italy","At least three times a week","Very","Very","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Nutritionist","Supermarket/shop website","","","","",1,0,0.0818984216521852,1.07598448835918,-0.366285891314418
860,"20/04/2021 21:09:15","30-49","Italy","Less than three times a week","Very","Fairly","No","","> 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Butcher's","","","","","TV","","","","","",1,0,-0.236883668837766,0.780101593311033,-0.353333955713042
861,"20/04/2021 21:16:04","18-29","Italy","At least three times a week","Fairly","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Local market","Supermarket","","","","Amici ","","","","","",1,0,0.201824883965998,-0.289906960221492,0.115038875271564
862,"20/04/2021 21:20:53","< 18","Italy","Every day","Fairly","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Supermarket","","","","Nutritionist","TV","Magazines","","","",1,0,1.46143324465179,-0.0439806088403426,0.0668184163412665
863,"20/04/2021 21:24:16","18-29","Italy","At least three times a week","A little","A little","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","","","","","Nutritionist","Magazines","","","","",1,0,0.508572450868175,-0.690659680077838,-0.196912124714198
864,"20/04/2021 21:40:29","18-29","Italy","Less than three times a week","Very","A little","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Local market","Supermarket","","","","Magazines","Social media ","","","","",0,1,-0.483338448788143,0.365122004032042,0.0167468702433543
865,"20/04/2021 21:45:05","50-69","Italy","Less than three times a week","Very","Very","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, in the near future","I have never heard of the microbiome","Supermarket","","","","","Nutritionist","Supermarket/shop website","","","","",1,0,-0.773521221693438,0.950683729589774,-0.0765693433514225
866,"20/04/2021 21:46:41","50-69","Italy","At least three times a week","Very","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Local market","","","","Nutritionist","Internet forums","Magazines","","","",1,0,0.101286487526951,0.455537348464582,-0.364713166444515
867,"20/04/2021 21:54:30","18-29","Italy","At least three times a week","Fairly","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Supermarket","","","","","Nutritionist","Internet forums","TV","","","",1,0,0.433213494353217,-0.108774069837464,0.119796362487044
868,"20/04/2021 22:04:22","30-49","Italy","At least three times a week","Very","Very","No","","Equal","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Supermarket","","","","Nutritionist","Personal trainer","","","","",1,0,0.481244588749194,0.695784530814075,-0.182684474032593
869,"20/04/2021 22:13:35","30-49","Italy","Every day","Not at all","Not at all","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Local market","Supermarket","","","Nutritionist","Internet forums","Youtube","","","",1,0,1.46233777036495,-1.58603797521849,0.126761164444329
870,"20/04/2021 22:42:31","30-49","Italy","At least three times a week","A little","A little","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Nutritionist","","","","","",1,0,0.217517491517944,-0.79642935699765,0.116805887037787
871,"20/04/2021 22:59:23","30-49","Italy","Less than three times a week","A little","A little","Yes","","Equal","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Internet forums","","","","","",1,0,-0.0770592710930128,-0.874847929882517,0.187757104752268
872,"21/04/2021 00:15:28","50-69","Italy","At least three times a week","Fairly","Very","No","","Between 1% and 10% more","Provenienza","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","TV","Magazines","Supermarket/shop website","","","",1,0,0.717676720410078,0.152451929065432,-0.0878279120318967
873,"21/04/2021 00:52:46","18-29","Italy","Less than three times a week","Very","Very","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Internet forums","","","","","",0,1,-0.468166179518098,0.863241259441579,0.0532851867003383
874,"21/04/2021 01:18:58","18-29","Italy","At least three times a week","Very","Very","Yes","","> 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","Yes","Butcher's","Supermarket","","","","Internet forums","","","","","",1,0,0.469777579217037,1.20964555765894,-0.0781934403568431
